CUST_CODE	CUST_FNAME	CUST_LNAME	CUST_STREET	CUST_CITY	CUST_STATE	CUST_ZIP	CUST_BALANCE	INV_DATE	INV_TOTAL	EMPLOYEE_ID	INV_NUM	LINE_NUM	PROD_SKU	LINE_QTY	LINE_PRICE
1230	DONA	WEST	1024 WEST SKYLINE DRIVE	Dahomey	MS	38725	13.18	41601	13.18	83993	2939	1	8544-CIQ	2	5.93
1231	BIRDIE	BOWEN	151 OILWELL ROAD	Southeastern	PA	19397	0	41601	132.73	84364	2940	2	8523-UCB	3	21.59
1232	TRICIA	TALLEY	161 DRAPER DRIVE	Willow	KY	41004	235.85	41601	235.85	84364	2945	6	2134-QFE	4	15.89
1233	NATHALIE	CHURCH	1802 SNOWY OWL CIRCLE	Napier Field	AL	36303	160.96	41602	160.96	84163	2950	4	9268-RCB	5	13.99
1234	ARIEL	DILL	356 EAST 13TH AVENUE	Alexandria	VA	22301	2595.55	41616	96.89	84191	3073	3	2990-BNH	1	16.99
1235	FRANCESCA	WOODALL	488 TIFFIN CIRCLE	Richmond	VA	23286	413.48	41607	291.54	84364	3002	4	8894-LUR	5	10.49
1236	RONNA	VALENCIA	118 MISTY COURT	Camden	OH	45311	0	41625	409.45	84276	3171	4	3393-AZQ	5	35.99
1237	HELEN	CRENSHAW	1259 KNIK AVENUE	Hamlet	NC	28345	59.95	41603	59.95	83734	2959	1	7673-ECV	5	11.99
1238	STANFORD	DRAKE	976 UNIVERSITY LAKE DRIVE	Vestal	NY	13850	448.16	41603	448.16	83763	2961	6	4667-JLN	4	3.49
1239	REYNA	HAMMER	903 DORA AVENUE	Greensboro	MD	21639	41.02	41604	183.02	83763	2964	4	2918-THH	2	10.99
1240	ASHLEY	GENTRY	949 E LOOP WB ON W LOOP RAMP	James Island	SC	29412	2522.96	41604	79.96	83906	2965	1	7658-HCW	4	17.99
1241	LUANNE	HERRING	214 SUN AVENUE	Irvington	NJ	7111	1983.36	41631	111.53	84134	3220	3	6249-LYB	5	11.99
1242	HERB	CHRISTOPHER	511 WELLS CIRCLE	Martic Forge	PA	17565	84.95	41604	84.95	84392	2968	1	5734-BGX	5	16.99
1243	CARROLL	HALE	1898 HOLLOW STREET	Pocono Summit	PA	18346	0	41604	194.95	83993	2969	1	2455-ZKN	5	38.99
1244	BRIANA	KEENAN	118 MOUNTAIN LAKE CIRCLE	West Arlington	NJ	7032	0	41631	192.31	83878	3228	3	4072-SWV	4	20.59
1245	KIRSTEN	BRIGHT	430 HILLANDALE AVENUE	Lennox Park	MD	21227	0	41604	77.96	83820	2972	2	8543-RJN	3	21.99
1246	DENNA	ALVAREZ	1373 LOC LOMAN LANE	Ithan	PA	19085	0	41604	121.2	84276	2973	6	3734-CUQ	3	14.89
1247	IVORY	CARON	1874 INTERSTATE STREET	Lennut	KY	41729	0	41631	146.94	83734	3229	4	8821-DDM	3	34.99
1248	LISA	BRADY	491 LOWLAND AVENUE	Daphne	AL	36577	0	41647	371.62	84078	3383	6	5437-WBO	4	28.99
1249	RAPHAEL	STONE	1873 ATELIER DRIVE	Prudence Island	RI	2872	54.36	41606	54.36	84021	2987	1	9569-WMK	4	13.59
1250	ALISON	WOODSON	1253 CECILIA WAY	Iola	PA	17846	1262.83	41629	217.93	84248	3209	3	4518-GHU	2	21.99
1251	ADELA	ABEL	1350 QUINHAGAK STREET	Knettishall	MD	21286	0	41606	59.95	83993	2992	1	1143-RGX	5	11.99
1252	KERRIE	MARSHALL	1674 IOWA STREET	New Bremen	OH	45869	215.39	41606	215.39	84134	2993	5	1153-AWY	5	14.99
1253	TRENTON	PRESLEY	1905 ANCHOR PARK CIRCLE	Montgomery	AL	36131	348.95	41606	348.95	83792	2994	4	3610-RKR	4	18.59
1254	JAIMIE	BARRON	1188 LACE ROAD	Shadyside	OH	43947	2276.48	41644	194.19	83734	3356	3	5541-HST	3	32.99
1255	FAUSTO	SLAUGHTER	1352 NORTH CHRISTMASBERRY LOOP	East Warren	VT	5669	631.02	41607	290.02	83649	2997	5	7179-YXG	3	12.99
1256	NATHANIAL	CRAIG	1603 BIRCH CREEK DRIVE	Shelburn	IN	47879	0	41608	45.57	83621	3003	2	5529-SBL	1	15.59
1257	MICHAELA	CORNETT	474 MAUDEST PLACE	Castle Creek	NY	13744	840.13	41608	124.13	84392	3005	3	2611-QYG	1	31.99
1258	MONROE	DILLARD	260 HOLLYWOOD DRIVE	Mc Arthur	OH	45651	0	41608	332.82	83565	3008	6	3943-HFA	1	11.99
1259	DELPHIA	FLORES	183 VAQUERO ROAD	Centredale	RI	2911	2032.28	41608	217.28	83936	3009	5	3298-YFL	3	13.99
1260	ENEDINA	MCCOY	1982 LIST CIRCLE	Hampton	VA	23661	2579.18	41654	113.94	83850	3442	2	3943-HFA	4	11.99
1261	JAIMIE	CURRY	828 TRADEWIND DRIVE	Drew	MS	38737	340.06	41609	340.06	83820	3012	4	6491-XKF	4	32.99
1262	NICHOLE	VOGT	677 GABE ROAD	Vertrees	KY	42785	0	41609	110.97	84248	3015	1	3716-WZD	3	33.29
1263	WILLIE	BAEZ	697 PINTAIL STREET	Limaburg	KY	41005	0	41609	174.63	84306	3017	5	1078-QXL	2	14.59
1264	MICHAELA	RICHARD	44 RASMUSSON STREET	Georgetown	AL	36521	143.96	41610	143.96	83850	3018	1	3215-VIP	4	35.99
1265	JAROD	STRONG	1825 GAV WAY	Dublin	OH	43016	458.86	41611	458.86	84078	3029	5	1403-TUY	4	42.99
1266	FLOSSIE	CLARKE	1658 EAST 49TH COURT	Clarendon Springs	VT	5777	898.73	41611	128.73	83878	3033	2	8543-RJN	4	21.99
1267	ARACELI	HALL	536 CHIRIKOF AVENUE	Crabtree	PA	15624	0	41611	188.65	84392	3035	2	3694-XFJ	3	54.89
1268	KELSEY	HADLEY	908 RUSSELL CIRCLE	Seneca	PA	16346	0	41612	18.78	84219	3039	2	5445-XOY	1	10.99
1269	CLEMENTE	MESSER	1178 BENTREE CIRCLE	Mount Zion	WV	26151	707.82	41623	439	83705	3150	6	1074-VVJ	1	23.29
1270	GEORGINA	DIGGS	311 IMAGE DRIVE	Kimballton	VA	24150	0	41612	336.49	83878	3041	6	4072-SWV	2	20.59
1271	CORTEZ	MELTON	250 INDIANA STREET	Coryville	OH	45638	129.93	41612	129.93	83850	3042	3	1403-TUY	1	42.99
1272	ELISA	BURGOS	1693 DOUBLE TREE COURT	Westernville	NY	13486	335.66	41613	335.66	83705	3047	6	3298-YFL	1	13.99
1273	LEN	STERLING	1824 WOO BOULEVARD	Waterboro	ME	4087	0	41613	300.13	84134	3049	6	6176-XTX	4	15.59
1274	ROSARIO	CLEMONS	239 MARY CIRCLE	Longwood	FL	32750	3.49	41614	3.49	83621	3057	1	4667-JLN	1	3.49
1275	ELEANORE	NEFF	556 CACHE DRIVE	Saint Stephens	AL	36569	428.73	41614	428.73	84191	3059	5	5437-WBO	3	26.09
1276	LATONIA	LOPEZ	1004 KRONOS DRIVE	Dalton	MA	1226	401.22	41618	300.27	84276	3101	5	2996-VMO	2	23.59
1277	MICHELLE	HOPKINS	367 WEST 59TH AVENUE	Fox Lake	IN	46703	272.52	41615	196.52	84334	3064	4	2496-QMW	2	38.99
1278	VICENTE	MONTGOMERY	1134 EAST 49TH AVENUE	Cadaretta	MS	38929	1543.2	41615	315.2	84191	3066	6	5781-TKY	4	13.59
1279	SHAWN	GIBBONS	364 NANCY CIRCLE	Fairfield	CT	6432	119.48	41620	60.53	84191	3116	2	4626-LJU	2	7.79
1280	ELISHA	RAMIREZ	847 TIFFANY TERRACE	Brookline Village	MA	2147	58.36	41615	58.36	83993	3071	1	9671-NYZ	4	14.59
1281	ZULA	KENNEDY	1800 OMALLEY CENTRE DRIVE	Cumming	GA	30131	0	41616	163.55	83763	3072	2	1403-TUY	3	42.99
1282	KATHLYN	XIONG	1535 U STREET	North Pawlet	VT	5761	0	41624	246.62	83792	3159	6	5379-BLX	3	21.59
1283	JOSEFA	CONTRERAS	1533 STURBRIDGE CIRCLE	Boston	MA	2108	228.71	41618	213.12	83621	3097	4	9292-RQZ	4	32.99
1284	KIP	KENT	1735 CODY COURT	Hialeah	FL	33017	0	41626	160.34	83993	3179	2	2870-QZR	2	32.99
1285	GILLIAN	HARDING	897 GREENPOINT AVENUE	Fanwood	NJ	7023	1096.45	41617	94.45	83850	3083	2	3215-VIP	2	35.99
1286	BARNEY	TEAGUE	1786 ECHO STREET	Webster	PA	15087	107.17	41617	107.17	83649	3085	2	6894-JQV	2	48.59
1287	ALEC	HOWARD	1917 BEAUFORT WAY	Bowling Green	VA	22427	0	41618	230.38	84306	3094	3	1074-VVJ	5	23.29
1288	NELLIE	ZUNIGA	1353 WHITE DRIVE	West Newark	NY	13811	0	41618	191.83	84191	3095	2	4976-PZN	2	13.69
1289	JASPER	GREGORY	1541 CHARLOTTE CIRCLE	Mechanicstown	OH	44651	2233.98	41618	27.98	84163	3098	1	5250-JDL	2	13.99
1290	BERTRAM	WILLIAM	444 DEMETER DRIVE	Rancocas Woods	NJ	8054	275	41618	275	84191	3102	5	3754-MAK	4	21.99
1291	LAKISHA	QUINN	1618 MOUNTAIN CIRCLE	Wallace	IN	47988	394.83	41618	394.83	84276	3103	5	6491-XKF	4	32.99
1292	LINO	YANG	1532 ILLIAN LANE	Red Diamond	OH	45651	326.58	41618	326.58	83906	3104	5	2143-VQX	5	17.99
1293	PAMALA	KEYES	615 FIRE LAKE DRIVE	Pr Wshngtn	NY	11050	423.08	41619	423.08	84049	3107	4	2896-OZJ	5	23.99
1294	JODY	BARRY	1181 GLENN SB ON MULDOON RAMP	Jeffries	MS	38626	223.39	41619	223.39	83906	3110	3	3161-XJS	3	38.99
1295	BORIS	VALENCIA	1040 ERVIN ROAD	Spring Grove	KY	42437	2321.95	41619	105.95	83850	3111	3	8053-PME	1	25.99
1296	DIRK	BAUTISTA	267 FAIRWEATHER DRIVE	Savage	MS	38665	2555.92	41619	378.92	84191	3112	6	9272-LTP	2	9.97
1297	JEROME	HENRY	907 SEWARD 34TH RAMP	Locust Grove	KY	41040	573.79	41646	525.83	83820	3374	4	3933-NSU	5	41.99
1298	MAURICIO	TRIPP	164 NORTHFLEET DRIVE	West Peru	ME	4290	69.87	41620	69.87	83649	3114	1	1663-CDD	3	23.29
1299	RICARDO	DOW	1158 GREGG LANE	Cinclantflt	VA	23551	128.7	41620	128.7	83936	3117	5	6626-ROK	1	13.59
1300	FABIOLA	FERREIRA	1748 INYO CIRCLE	Norwood	VA	24581	47.98	41620	47.98	83649	3122	1	7231-UES	2	23.99
1301	STUART	LOWRY	1348 SHAMROCK STREET	Casstown	OH	45312	1382.13	41620	67.13	83906	3125	2	4626-LJU	4	7.79
1302	STEPHEN	GROVES	677 WILDERNESS ROAD	Sue Creek Landing	MD	21221	487.76	41636	233.69	83878	3277	4	6358-UST	1	18.59
1303	KARRIE	MESSER	441 WEST DIMOND BOULEVARD	Churchill	PA	15221	254.63	41621	254.63	84306	3128	6	2231-OXK	2	7.59
1304	TOMASA	HARE	1570 MONARCH MINE ROAD	Peninsula	FL	33609	0	41622	253.68	84420	3138	4	3610-RKR	1	18.59
1305	LUCINDA	REID	361 JAMES ROAD	Kringsbush	NY	13452	1857.88	41621	260.88	83936	3133	4	2990-BNH	5	16.99
1306	IVORY	MURRAY	1797 WILLOW LANE	Utica	NY	13503	1982.12	41621	137.12	84078	3134	2	8495-ZQR	4	12.29
1307	APRIL	SUAREZ	1181 HENNINGS WAY	Bay Harbor	MI	49770	0	41622	25.37	83649	3135	2	5465-YYG	2	8.99
1308	CLEMENT	SHANNON	623 PEARL DRIVE	Sterling Hts	MI	48310	0	41622	25.37	83649	3135	2	5465-YYG	2	8.99
1309	DAN	PACK	73 SHARON PLACE	Cedar Hill	TN	37032	229.89	41622	229.89	83593	3140	5	5541-HST	2	32.99
1310	KELSEY	WATTS	1260 PENNY CIRCLE	Limestone	ME	4750	0	41622	396.32	83537	3141	6	4879-AMS	1	41.99
1311	KENETH	TRACY	1723 WELLS CIRCLE	Ypsilanti	MI	48197	2489.39	41622	385.39	83763	3143	3	1580-VCE	5	34.49
1312	MARCIE	SCOTT	1588 WESTWIND COURT	Wolcott	VT	5680	0	41623	277.83	83565	3144	4	1663-CDD	4	23.29
1313	CARL	WEST	747 WEST BLUFF DRIVE	Newtonville	MA	2165	89.97	41623	89.97	83936	3146	1	5060-EDB	3	29.99
1314	SHEREE	MOORE	995 HARLEQUIN PLACE	Mcandrews	KY	41543	0	41623	259.44	84219	3147	5	8571-CKP	4	17.79
1315	CYNDI	STACY	395 JAGUAR CIRCLE	Star City	IN	46985	0	41623	121.12	84306	3148	4	2584-CIJ	1	12.39
1316	GERARD	BRADSHAW	1304 DEER PARK CIRCLE	Garland	WV	24811	173.78	41623	173.78	84106	3149	5	2410-SKH	5	4.29
1317	LIZ	HERBERT	1903 SAGAN CIRCLE	West End	NC	27376	300.24	41623	300.24	83906	3151	4	9175-TAZ	4	13.59
1318	STEPHEN	BARR	1867 JOY CIRCLE	Piseco	NY	12139	1164.35	41624	153.35	84276	3155	3	7627-HHI	5	11.59
1319	JAMES	HOLLINGSWORTH	1146 LUPINE ROAD	Bell City	KY	42040	269.19	41643	71.97	83734	3345	1	2896-OZJ	3	23.99
1320	RASHAD	MADDEN	1824 CRYSTAL BAY CIRCLE	Colden	NY	14033	40.77	41624	40.77	83565	3160	1	5781-TKY	3	13.59
1321	MARISA	GIBSON	851 HIGHLAND PARK AVENUE	New York	NY	10110	0	41624	296.69	84078	3161	4	7179-YXG	1	12.99
1322	CHARLOTTE	LUJAN	251 RUNESTAD CIRCLE	Coral Springs	FL	33075	0	41637	163.15	84334	3283	2	3610-RKR	2	18.59
1323	BRENDA	ROBISON	967 COTONEASTER CIRCLE	Shallotte	NC	28467	238.79	41625	238.79	83705	3167	3	1663-CDD	5	23.29
1324	CHASITY	TRUJILLO	1201 EVERGREEN STREET	Ocoee	TN	37361	94.84	41642	53.17	84049	3338	2	7500-ROG	1	23.99
1325	DELMER	RUSHING	1430 CLAIRMONT CIRCLE	Lima	OH	45808	2055.94	41625	159.94	83537	3170	2	1010-MIW	4	21.99
1326	HALEY	NORTON	498 WHIST ROAD	Sunman	IN	47041	0	41645	169.38	84306	3366	3	6488-MIG	3	43.99
1327	JERRY	ABRAMS	1962 GOLDEN VIEW DRIVE	Deering	OH	45638	340.98	41626	340.98	84276	3173	4	6925-KDN	1	11.59
1328	ALEXANDRIA	BURKE	333 CARL BRADY DRIVE	Mcewen	TN	37101	74.94	41626	74.94	83820	3176	2	2756-CKP	1	9.99
1329	JENELLE	ACKERMAN	1537 GRIZZLY LANE	Boothbay	ME	4549	298.52	41626	298.52	84078	3177	5	3384-DML	3	4.59
1330	BARBARA	BUCKLEY	77 VALLIHI CIRCLE	Takoma Park	MD	20913	0	41635	66.45	83677	3260	1	9272-LTP	5	13.29
1331	FRANKIE	JOYNER	1280 REFLECTION DRIVE	Columbia	SC	29260	381.93	41626	381.93	83936	3183	6	9292-RQZ	4	32.99
1332	DEE	ROLLINS	1082 HARLEY DRIVE	Coburn	WV	26562	0	41627	88.75	83734	3186	3	7804-ZVW	3	15.59
1333	CHARLINE	HAAS	1998 JENNIFER ANN CIRCLE	Grout	VT	5159	2575.53	41627	126.53	83964	3188	3	8094-EYX	2	14.59
1334	ALLENE	ONEIL	1409 SITKALIDAK LANE	Fayetteville	NC	28304	0	41627	247.19	83993	3191	6	2262-NBI	2	17.99
1335	WILLARD	SHAFER	584 ADMIRALTY BAY DRIVE	Bombay	NY	12914	486.18	41627	427.18	83537	3192	6	7883-NLQ	5	12.59
1336	VAN	LANGFORD	1878 SEAWIND DRIVE	Maynard	MA	1754	0	41627	269.88	84420	3193	4	1747-XNI	3	3.99
1337	CLAUDINE	JORGENSEN	1541 SAINT GOTTHARD AVENUE	Cave Spring	KY	42276	1463.96	41628	155.96	83964	3198	1	3161-XJS	4	38.99
1338	KIRBY	LILLY	296 TERN CIRCLE	East Fairfield	VT	5448	230.02	41628	230.02	83537	3200	4	9324-PPG	5	11.99
1339	MABEL	STRONG	1116 THUNDERBIRD PLACE	Diamond Lake	IN	46794	2811.07	41649	591.48	84219	3398	5	8821-DDM	3	34.99
1340	BETSY	MCCLELLAN	1209 NORTHRUP PLACE	Old Plymouth Heights	OH	45629	0	41630	175.51	84219	3214	5	5508-OUB	2	35.99
1341	CHRISTOPER	LOZANO	1857 CREEKSIDE CENTER DRIVE	Utica	NY	13502	1753.42	41630	233.42	83537	3218	3	2397-RDX	3	15.59
1342	FAWN	MCDONALD	235 ZODIAK DRIVE	Pleasant Mills	IN	46780	79.45	41631	79.45	84191	3222	1	5794-JGQ	5	15.89
1343	LESLEY	HAYWOOD	767 MUMBY CIRCLE	Montgomery Woods	MD	21227	263.93	41631	263.93	83763	3223	2	9408-WNM	2	21.99
1344	CHANCE	GLENN	1314 ARTHUR COURT	Ravenel	SC	29470	216.4	41631	216.4	83820	3226	2	9702-WFX	5	35.49
1345	WALTON	ELLIOT	783 DENALI STREET	Saint Stephens Church	VA	23148	355.53	41632	355.53	84420	3230	5	2351-WVS	4	29.99
1346	CLARK	CHANEY	530 SEXTANT CIRCLE	Woodford	NC	28684	577.32	41632	283.32	83763	3233	6	5437-WBO	2	28.99
1347	STARR	FLYNN	402 FAST STREET	White River Junction	VT	5009	72.92	41632	72.92	84334	3234	2	2129-BCP	5	7.99
1348	FRANCES	DICKEY	519 READER ROAD	Grove City	FL	34224	0	41632	268.52	83906	3236	5	2366-EFV	2	6.59
1349	CALEB	MENDEZ	1695 THUJA CIRCLE	Elliottson	PA	17013	262.58	41632	262.58	83906	3238	6	4667-JLN	1	3.49
1350	LATONYA	KAY	61 LOUSSAC DRIVE	Seaboard	AL	36529	0	41632	275.46	84021	3239	4	5140-RTG	4	19.99
1351	CHERRI	SALAZAR	1848 MOOSEBERRY BEND	Compton	MD	20627	0	41633	243.28	84392	3240	3	3384-DML	4	4.59
1352	TONEY	PERDUE	1964 BIRCH STREET	Quaker City	OH	43736	0	41650	493.14	83964	3412	5	5496-MRA	3	28.49
1353	JOANIE	ROSA	1057 LYNWOOD DRIVE	Toll Gate Heights	IN	46714	0	41637	77.98	83763	3288	1	6865-HAO	2	38.99
1354	MELINA	MCKAY	216 BURLINGTON STREET	Forest City	NC	28043	43.98	41633	43.98	84248	3247	1	9408-WNM	2	21.99
1355	JOY	CAMPBELL	135 AUTUMN LANE	Pilot Mt	NC	27041	415.53	41633	415.53	83734	3248	6	2990-BNH	3	16.99
1356	ZANE	CONNER	424 TAIGA DRIVE	South Burlington	VT	5401	226.51	41634	226.51	84163	3249	3	1663-CDD	2	23.29
1357	ASHA	COLLIER	911 WHITE SPRUCE DRIVE	Toboyne	PA	17071	0	41634	81.95	83878	3250	3	1198-STR	2	23.59
1358	SHAINA	LEBLANC	742 BANJO CIRCLE	Linden Hill	NY	11354	0	41634	127.84	83734	3253	2	5046-TTC	5	17.09
1359	ISIAH	HORN	352 ALYESKA HIGHWAY	Vienna	VA	22181	159.18	41634	159.18	83649	3255	5	7179-YXG	4	6.5
1360	MICHEL	WHALEN	851 FISCHER AVENUE	Morrisdale	PA	16858	0	41635	344.97	83649	3261	5	3393-AZQ	4	35.99
1361	SANTIAGO	RAMOS	776 MICHELIN ALLEY	South Lynnfield	MA	1940	0	41635	247.67	83792	3262	3	4912-YXS	5	12.99
1362	ROSALIE	HENDRIX	1574 KLUANE AVENUE	Keene	NH	3431	295.01	41635	295.01	83593	3264	6	9234-WCQ	3	13.99
1363	GASTON	HICKMAN	1725 FAWN LANE	Athol	KY	41307	382.02	41635	382.02	83763	3265	4	1580-VCE	5	34.49
1364	DWAIN	CHRISTIANSEN	1374 EAST 172ND AVENUE	Pen Mar	PA	17268	242.05	41636	242.05	84163	3271	6	2262-NBI	2	17.99
1365	PANSY	THACKER	1956 GILMORE COURT	Muren	IN	47598	2424.27	41636	231.27	84364	3274	4	5140-RTG	5	19.99
1366	LATISHA	FLOOD	1734 KRISTIE CIRCLE	Carbondale	PA	18407	137	41636	137	83593	3278	5	3594-BYW	2	7.39
1367	LOLITA	SHIPLEY	1175 HIALEAH DRIVE	Torrington	CT	6790	185.94	41636	185.94	83850	3279	2	9292-RQZ	2	32.99
1368	CHRYSTAL	GOODRICH	875 MIDNIGHT SUN COURT	Greenville	SC	29605	0	41636	71.16	83906	3280	1	4153-VMO	4	17.79
1369	BESSIE	FROST	1558 TELEQUANA CIRCLE	Niagara	NY	14300	0	41636	44.97	84191	3281	1	4784-SLU	3	14.99
1370	MINERVA	SUTTON	911 KEITH CIRCLE	Nashville	GA	31639	0	41637	189.94	83906	3282	2	2006-ZBH	2	10.99
1371	CATHI	FORBES	1619 EAST 164TH AVENUE	Atherton	IN	47874	811.87	41637	210.87	83964	3284	4	3528-GBV	4	7.49
1372	JAME	KENDRICK	1893 SUMMERSET DRIVE	Walden Heights	VT	5873	0	41638	206.58	84078	3291	4	2379-PCX	3	13.59
1373	MARSHA	ELLIOTT	280 ARCTIC CIRCLE	Arlington	VA	22242	0	41638	402.3	83677	3294	5	7355-WBT	4	13.59
1374	WILTON	MATA	1526 GRANGE DRIVE	Royalton	OH	43130	65.14	41638	65.14	84334	3296	2	3258-RVB	2	16.99
1375	VICTOR	SARGENT	499 WHITE HAWK DRIVE	Sardis	TN	38371	335.7	41638	335.7	83537	3297	6	2366-EFV	1	6.59
1376	PRECIOUS	WEIR	560 WESTVIEW CIRCLE	Fayetteville	NC	28311	23.18	41638	23.18	83537	3298	1	7627-HHI	2	11.59
1377	ALEXANDRA	ANDREWS	1854 FORGET-ME NOT LANE	Risingdale	MA	1230	226.82	41639	226.82	83906	3300	6	2366-EFV	3	6.59
1378	KEN	RANDALL	921 JASPER LANE	South Miami	FL	33143	272.88	41639	272.88	84248	3304	6	2870-QZR	1	32.99
1379	CORINA	FORD	1867 MARQUEZ CIRCLE	Eastern Airlines	FL	33148	127.21	41639	127.21	83820	3305	3	2101-WCF	5	13.99
1380	JIM	RANKIN	172 EAST FIREWEED LANE	Hannibal	NY	13074	0	41639	244.63	84078	3306	6	2611-QYG	2	31.99
1381	CAROLINE	CRANDALL	1500 WILD ROSE COURT	Otsego	MI	49078	337.3	41639	337.3	84106	3308	3	2553-FSW	4	15.44
1382	BERYL	DYE	740 BOULDER BAY CIRCLE	Geers Corners	NY	13648	136.4	41640	136.4	84021	3310	2	1074-VVJ	5	23.29
1383	NIDIA	GRAHAM	62 IMAGE DRIVE	East Bloomfield	NY	14443	0	41640	139.92	84163	3312	4	1747-XNI	2	3.99
1384	BENITO	BRUNSON	1126 BEACH CIRCLE	Fostoria	MI	48435	1719.72	41640	192.72	83906	3313	4	4812-CMJ	1	9.99
1385	ALENE	BEST	1080 U STREET	Boundry	IN	47371	0	41640	179.3	84219	3314	5	7627-HHI	5	11.59
1386	LIANE	REILLY	580 SPINNAKER DRIVE	Hollywood	FL	33024	193.86	41640	193.86	84276	3317	3	5161-GIZ	4	13.99
1387	LYNN	LUCERO	1663 PLEASURE VIEW CIRCLE	Nicholls	GA	31554	0	41640	19.95	83850	3319	1	1747-XNI	5	3.99
1388	MARCOS	KENDALL	1126 ALPINE DRIVE	Mingoville	PA	16856	225.33	41640	225.33	83677	3320	6	6451-KGJ	1	6.99
1389	COLBY	BOSWELL	1257 FOUR WHEEL DRIVE	Macomb	MI	48042	976.43	41640	305.43	83936	3321	6	9272-LTP	4	13.29
1390	HAYDEE	MULLER	396 EAST 75TH COURT	Columbus	IN	47201	281.14	41641	281.14	83565	3323	5	5794-JGQ	4	15.89
1391	JOHNATHON	MCCALL	1296 MYRTLE DRIVE	Fairlawn	PA	17728	0	41641	499.96	84334	3325	6	6367-AKJ	4	41.99
1392	CHASITY	SINGH	359 J-K LANE	Chagrin Township	OH	44022	0	41641	525.87	84219	3326	6	7538-ITC	5	8.99
1393	JAE	GOOD	13 ZURICH STREET	Louisa	KY	41201	1600.78	41641	249.78	84219	3327	4	1203-AIS	3	35.99
1394	FAWN	MERCER	1460 HAMPTON DRIVE	Terrell	NC	28682	917.88	41641	324.88	83621	3330	4	1010-MIW	1	21.99
1395	DEIDRE	DUTTON	610 CORONA CIRCLE	N Burlington	VT	5401	1588.79	41641	483.79	84219	3332	5	5220-JDO	2	33.29
1396	RENATO	MCQUEEN	1198 NAVROT CIRCLE	Easley	SC	29641	155.41	41642	155.41	83964	3334	5	8937-WVA	2	3.29
1397	RICK	DWYER	731 WEST LAKE CIRCLE	Stacy	VA	24614	23.59	41642	23.59	83565	3336	1	2996-VMO	1	23.59
1398	TRISHA	DONNELLY	1597 EAST 120TH AVENUE	Bell Buckle	TN	37020	158.59	41643	158.59	83820	3344	4	1150-MMR	3	11.99
1399	JANEL	HOLDER	1534 WALLACE AVENUE	Rushtown	PA	17821	332.36	41643	145.36	83792	3346	3	1150-MMR	1	11.99
1400	SHAUN	RAMEY	227 SHELIKOF STREET	The Mail Box	TN	37990	195.47	41643	195.47	84021	3347	4	9288-IRF	4	14.59
1401	CARLENE	CULVER	1065 PLATINUM CIRCLE	Schenectady	NY	12308	0	41643	195.47	84021	3347	4	9288-IRF	4	14.59
1402	RUBYE	PACE	1412 FROLICK WIND ROAD	Brentwood	NH	3833	139.31	41644	139.31	83906	3350	5	9064-IWN	2	7.59
1403	SONDRA	LANE	302 TYL TRAIL	Hanson	KY	42413	296.65	41644	237.65	84106	3353	4	8406-TQG	5	7.99
1404	HAL	LUNDY	1098 ALASKA AVENUE	Farley	MA	1344	0	41644	107.95	83850	3354	1	5379-BLX	5	21.59
1405	LUISA	MCMANUS	842 GALVESTON CIRCLE	Sebring	OH	44672	0	41644	26.36	83850	3355	1	1045-DUY	4	6.59
1406	CHAS	CORONA	110 ROBINSON ROAD	Jackson Center	OH	45334	0	41644	37.98	84306	3358	1	1485-NNI	2	18.99
1407	FELICIA	CRUZ	643 TURNAGAIN PARKWAY	Coalburg	AL	35068	387.93	41645	387.93	83792	3360	6	9955-WWB	4	29.99
1408	DARCIE	ALLRED	1694 COUNTRY MEADOW CIRCLE	Kyleville	PA	17302	90.36	41645	90.36	84191	3361	1	1854-AFJ	4	22.59
1409	SUZANNE	LOCKWOOD	1008 SWEETGALE COURT	Pensacola	FL	32500	1890.3	41645	506.3	83906	3363	6	4132-QIN	2	9.29
1410	ANNE	WOODALL	1013 KENAI TERRACE ROAD	Springfield	NC	28635	72.94	41645	72.94	83734	3364	3	3161-XJS	1	38.99
1411	HEATH	DOWNEY	1993 KEYSTONE PLACE	Boca Raton	FL	33499	0	41645	72.94	83734	3364	3	3161-XJS	1	38.99
1412	EVALYN	HEWITT	293 TIMOTHY CIRCLE	Tallassee	AL	36078	200.87	41646	200.87	83964	3368	4	2351-WVS	3	29.99
1413	ARIELLE	MILLIGAN	1415 CODY COURT	Bristol	FL	32321	0	41646	171.36	83850	3369	4	9288-IRF	2	14.59
1414	ENOCH	KOEHLER	64 AMBER BAY LOOP	Colvin	NY	13205	269.66	41646	269.66	84334	3372	4	9133-OXA	3	19.99
1415	JOHNNIE	DUNLAP	737 MIDDLETON LOOP	Oxford	IN	47971	199.92	41646	199.92	84420	3373	2	6858-EJW	4	10.99
1416	SHAUN	SANDERSON	1288 MELODY PLACE	Pensacola	FL	32509	32.97	41646	32.97	84191	3376	1	5587-PIP	3	10.99
1417	BELLA	HOPPER	1126 WEST 71ST AVENUE	Snyders	PA	17960	108.72	41647	108.72	84364	3377	3	8094-EYX	4	14.59
1418	RICHELLE	DOYLE	1435 EAST 77TH AVENUE	Commerce	GA	30599	102.84	41647	102.84	84078	3384	2	5413-TTF	3	29.99
1419	KARIE	TATE	460 IKE WALTON ROAD	Bladenboro	NC	28320	0	41648	81.47	83964	3385	2	9272-LTP	2	13.29
